date_key,full_date,day_number,day_name,week_number,month_number,month_name,quarter_number,calendar_year,is_weekend,load_timestamp_utc,batch_id,source_system
20280529,2028-05-29,29,Monday,22,5,May,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280530,2028-05-30,30,Tuesday,22,5,May,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280531,2028-05-31,31,Wednesday,22,5,May,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280601,2028-06-01,1,Thursday,22,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280602,2028-06-02,2,Friday,22,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280603,2028-06-03,3,Saturday,22,6,June,2,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280604,2028-06-04,4,Sunday,22,6,June,2,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280605,2028-06-05,5,Monday,23,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280606,2028-06-06,6,Tuesday,23,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280607,2028-06-07,7,Wednesday,23,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280608,2028-06-08,8,Thursday,23,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280609,2028-06-09,9,Friday,23,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280610,2028-06-10,10,Saturday,23,6,June,2,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280611,2028-06-11,11,Sunday,23,6,June,2,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280612,2028-06-12,12,Monday,24,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280613,2028-06-13,13,Tuesday,24,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280614,2028-06-14,14,Wednesday,24,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280615,2028-06-15,15,Thursday,24,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280616,2028-06-16,16,Friday,24,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280617,2028-06-17,17,Saturday,24,6,June,2,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280618,2028-06-18,18,Sunday,24,6,June,2,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280619,2028-06-19,19,Monday,25,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280620,2028-06-20,20,Tuesday,25,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280621,2028-06-21,21,Wednesday,25,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280622,2028-06-22,22,Thursday,25,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280623,2028-06-23,23,Friday,25,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280624,2028-06-24,24,Saturday,25,6,June,2,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280625,2028-06-25,25,Sunday,25,6,June,2,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280626,2028-06-26,26,Monday,26,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280627,2028-06-27,27,Tuesday,26,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280628,2028-06-28,28,Wednesday,26,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280629,2028-06-29,29,Thursday,26,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280630,2028-06-30,30,Friday,26,6,June,2,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280701,2028-07-01,1,Saturday,26,7,July,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280702,2028-07-02,2,Sunday,26,7,July,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280703,2028-07-03,3,Monday,27,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280704,2028-07-04,4,Tuesday,27,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280705,2028-07-05,5,Wednesday,27,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280706,2028-07-06,6,Thursday,27,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280707,2028-07-07,7,Friday,27,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280708,2028-07-08,8,Saturday,27,7,July,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280709,2028-07-09,9,Sunday,27,7,July,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280710,2028-07-10,10,Monday,28,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280711,2028-07-11,11,Tuesday,28,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280712,2028-07-12,12,Wednesday,28,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280713,2028-07-13,13,Thursday,28,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280714,2028-07-14,14,Friday,28,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280715,2028-07-15,15,Saturday,28,7,July,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280716,2028-07-16,16,Sunday,28,7,July,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280717,2028-07-17,17,Monday,29,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280718,2028-07-18,18,Tuesday,29,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280719,2028-07-19,19,Wednesday,29,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280720,2028-07-20,20,Thursday,29,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280721,2028-07-21,21,Friday,29,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280722,2028-07-22,22,Saturday,29,7,July,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280723,2028-07-23,23,Sunday,29,7,July,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280724,2028-07-24,24,Monday,30,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280725,2028-07-25,25,Tuesday,30,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280726,2028-07-26,26,Wednesday,30,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280727,2028-07-27,27,Thursday,30,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280728,2028-07-28,28,Friday,30,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280729,2028-07-29,29,Saturday,30,7,July,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280730,2028-07-30,30,Sunday,30,7,July,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280731,2028-07-31,31,Monday,31,7,July,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280801,2028-08-01,1,Tuesday,31,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280802,2028-08-02,2,Wednesday,31,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280803,2028-08-03,3,Thursday,31,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280804,2028-08-04,4,Friday,31,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280805,2028-08-05,5,Saturday,31,8,August,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280806,2028-08-06,6,Sunday,31,8,August,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280807,2028-08-07,7,Monday,32,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280808,2028-08-08,8,Tuesday,32,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280809,2028-08-09,9,Wednesday,32,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280810,2028-08-10,10,Thursday,32,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280811,2028-08-11,11,Friday,32,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280812,2028-08-12,12,Saturday,32,8,August,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280813,2028-08-13,13,Sunday,32,8,August,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280814,2028-08-14,14,Monday,33,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280815,2028-08-15,15,Tuesday,33,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280816,2028-08-16,16,Wednesday,33,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280817,2028-08-17,17,Thursday,33,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280818,2028-08-18,18,Friday,33,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280819,2028-08-19,19,Saturday,33,8,August,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280820,2028-08-20,20,Sunday,33,8,August,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280821,2028-08-21,21,Monday,34,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280822,2028-08-22,22,Tuesday,34,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280823,2028-08-23,23,Wednesday,34,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280824,2028-08-24,24,Thursday,34,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280825,2028-08-25,25,Friday,34,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280826,2028-08-26,26,Saturday,34,8,August,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280827,2028-08-27,27,Sunday,34,8,August,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280828,2028-08-28,28,Monday,35,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280829,2028-08-29,29,Tuesday,35,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280830,2028-08-30,30,Wednesday,35,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280831,2028-08-31,31,Thursday,35,8,August,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280901,2028-09-01,1,Friday,35,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280902,2028-09-02,2,Saturday,35,9,September,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280903,2028-09-03,3,Sunday,35,9,September,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280904,2028-09-04,4,Monday,36,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280905,2028-09-05,5,Tuesday,36,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280906,2028-09-06,6,Wednesday,36,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280907,2028-09-07,7,Thursday,36,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280908,2028-09-08,8,Friday,36,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280909,2028-09-09,9,Saturday,36,9,September,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280910,2028-09-10,10,Sunday,36,9,September,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280911,2028-09-11,11,Monday,37,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280912,2028-09-12,12,Tuesday,37,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280913,2028-09-13,13,Wednesday,37,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280914,2028-09-14,14,Thursday,37,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280915,2028-09-15,15,Friday,37,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280916,2028-09-16,16,Saturday,37,9,September,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280917,2028-09-17,17,Sunday,37,9,September,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280918,2028-09-18,18,Monday,38,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280919,2028-09-19,19,Tuesday,38,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280920,2028-09-20,20,Wednesday,38,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280921,2028-09-21,21,Thursday,38,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280922,2028-09-22,22,Friday,38,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280923,2028-09-23,23,Saturday,38,9,September,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280924,2028-09-24,24,Sunday,38,9,September,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280925,2028-09-25,25,Monday,39,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280926,2028-09-26,26,Tuesday,39,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280927,2028-09-27,27,Wednesday,39,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280928,2028-09-28,28,Thursday,39,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280929,2028-09-29,29,Friday,39,9,September,3,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20280930,2028-09-30,30,Saturday,39,9,September,3,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281001,2028-10-01,1,Sunday,39,10,October,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281002,2028-10-02,2,Monday,40,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281003,2028-10-03,3,Tuesday,40,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281004,2028-10-04,4,Wednesday,40,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281005,2028-10-05,5,Thursday,40,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281006,2028-10-06,6,Friday,40,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281007,2028-10-07,7,Saturday,40,10,October,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281008,2028-10-08,8,Sunday,40,10,October,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281009,2028-10-09,9,Monday,41,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281010,2028-10-10,10,Tuesday,41,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281011,2028-10-11,11,Wednesday,41,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281012,2028-10-12,12,Thursday,41,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281013,2028-10-13,13,Friday,41,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281014,2028-10-14,14,Saturday,41,10,October,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281015,2028-10-15,15,Sunday,41,10,October,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281016,2028-10-16,16,Monday,42,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281017,2028-10-17,17,Tuesday,42,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281018,2028-10-18,18,Wednesday,42,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281019,2028-10-19,19,Thursday,42,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281020,2028-10-20,20,Friday,42,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281021,2028-10-21,21,Saturday,42,10,October,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281022,2028-10-22,22,Sunday,42,10,October,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281023,2028-10-23,23,Monday,43,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281024,2028-10-24,24,Tuesday,43,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281025,2028-10-25,25,Wednesday,43,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281026,2028-10-26,26,Thursday,43,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281027,2028-10-27,27,Friday,43,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281028,2028-10-28,28,Saturday,43,10,October,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281029,2028-10-29,29,Sunday,43,10,October,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281030,2028-10-30,30,Monday,44,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281031,2028-10-31,31,Tuesday,44,10,October,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281101,2028-11-01,1,Wednesday,44,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281102,2028-11-02,2,Thursday,44,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281103,2028-11-03,3,Friday,44,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281104,2028-11-04,4,Saturday,44,11,November,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281105,2028-11-05,5,Sunday,44,11,November,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281106,2028-11-06,6,Monday,45,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281107,2028-11-07,7,Tuesday,45,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281108,2028-11-08,8,Wednesday,45,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281109,2028-11-09,9,Thursday,45,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281110,2028-11-10,10,Friday,45,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281111,2028-11-11,11,Saturday,45,11,November,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281112,2028-11-12,12,Sunday,45,11,November,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281113,2028-11-13,13,Monday,46,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281114,2028-11-14,14,Tuesday,46,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281115,2028-11-15,15,Wednesday,46,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281116,2028-11-16,16,Thursday,46,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281117,2028-11-17,17,Friday,46,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281118,2028-11-18,18,Saturday,46,11,November,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281119,2028-11-19,19,Sunday,46,11,November,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281120,2028-11-20,20,Monday,47,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281121,2028-11-21,21,Tuesday,47,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281122,2028-11-22,22,Wednesday,47,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281123,2028-11-23,23,Thursday,47,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281124,2028-11-24,24,Friday,47,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281125,2028-11-25,25,Saturday,47,11,November,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281126,2028-11-26,26,Sunday,47,11,November,4,2028,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20281127,2028-11-27,27,Monday,48,11,November,4,2028,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
